date,stock market crash,bear market,bull market,stock bubble,market volatility,S&P 500,recession,interest rates,inflation,financial crisis
2014-02-11,2.6755470136353594,1.580185159390632,7.438740180709959,0.0,0.0,2.3095771129917124,3.3264422110878726,5.82002540369797,8.575713160835546,23.30042281126271
2014-02-12,3.2593027257012563,1.0740605064058737,6.473780452834611,0.0,0.0,2.2642912872467766,3.3264422110878726,6.772734923388696,9.291596272195438,21.405538555024723
2014-02-13,3.2106564163624314,1.1373260880289684,7.438740180709959,0.0,0.0,1.8114330297974215,2.789648171892982,5.547822683786335,7.621202345689025,17.994746893796346
2014-02-14,2.091791301569463,0.7577325982903997,5.991300588896937,12.860455393281534,0.0,1.856718855542357,2.3870526424968146,3.6424036444048835,5.950808419182612,11.552140422587192
2014-02-15,1.216157733470618,0.5046702717980206,3.820141201177405,0.0,0.0,0.6340015604290975,1.6265944203040528,3.5063022844490654,1.6555097510232637,7.762371910111218
2014-02-16,0.7783409494211955,0.3781391085518309,3.096421405270894,12.017146842902417,13.547738844754203,0.4075724317044198,2.1186556228993694,3.3702009244932474,3.564531381316307,14.962932083815566
2014-02-17,1.1188651147929685,0.8842637615365893,5.026340861021589,0.0,0.0,1.268003120858195,2.8343810084925565,5.82002540369797,7.621202345689025,18.373723745043943
2014-02-18,2.286376538924762,0.6944670166673049,7.197500248741122,0.0,0.0,2.037862158522099,3.0133123548908536,5.683924043742152,9.768851679768698,17.61577004254875
2014-02-19,1.9944986828918136,1.200591669652063,7.679980112678796,17.70947955796146,14.450921434404483,2.3095771129917124,2.700182498693834,5.9561267636537885,8.337085457048916,18.373723745043943
2014-02-20,2.480961776280061,0.5679358534211153,5.267580792990427,0.0,12.870351902516491,2.12843381001197,2.9685795182912793,6.092228123609606,7.859830049475655,17.994746893796346
2014-02-21,2.3350228482635864,1.0740605064058737,6.956260316772285,11.1738382925233,13.321943197341632,1.8114330297974215,2.476518315695963,4.186809084228155,6.4280638267558725,18.752700596291543
2014-02-22,1.3134503521482674,0.6312014350442101,3.096421405270894,0.0,0.0,0.6340015604290975,1.8949914399014982,4.186809084228155,2.8486482699564157,13.826001530072775
2014-02-23,1.4593892801647417,1.263857251275158,3.337661337239731,0.0,0.0,0.4528582574493554,2.2081212960985175,3.778505004360701,4.280414492676198,19.13167744753914
2014-02-24,2.6755470136353594,0.8842637615365893,6.715020384803448,9.487221191765066,11.741373665453642,2.581292067461326,3.371175047687447,6.092228123609606,9.530223975982068,19.889631150034333
2014-02-25,2.967424869668308,1.4536539961444424,9.127419704491816,11.1738382925233,15.354104024054765,2.53600624171639,3.1027780280900017,6.228329483565424,10.00747938355533,19.510654298786736
2014-02-26,2.5296080856188854,0.8842637615365893,8.644939840554144,16.233689594798,0.0,2.445434590226519,3.0580451914904274,5.9561267636537885,9.530223975982068,22.16349225751992
2014-02-27,3.307949035040081,1.4536539961444424,7.921220044647633,12.860455393281534,0.0,2.3548629387366478,3.2369765378887245,5.9561267636537885,8.814340864622176,19.889631150034333
2014-02-28,2.3350228482635864,0.8209981799134946,8.16245997661647,0.0,0.0,2.7171495446961322,2.8791138450921308,5.139518603918881,6.666691530542503,15.720885786310763
2014-03-01,1.0215724961153192,0.6312014350442101,5.508820724959263,0.0,0.0,0.9510023406436463,1.9844571131006468,4.4590118041397915,2.1327651585965244,11.552140422587192
2014-03-02,1.8485597548753392,0.3781391085518309,4.302621065115079,0.0,0.0,0.8604306891537752,2.3870526424968146,4.186809084228155,4.519042196462829,15.720885786310763
2014-03-03,3.016071179007133,0.8209981799134946,7.921220044647633,0.0,0.0,2.94357867342081,2.789648171892982,6.908836283344514,8.814340864622176,25.953260769995893
2014-03-04,3.2593027257012563,1.263857251275158,6.473780452834611,9.908875466954624,14.450921434404483,3.1700078021454874,3.415907884287021,6.364430843521242,9.052968568408808,27.469168174986283
2014-03-05,2.821485941651834,1.1373260880289684,7.679980112678796,13.071282530876314,12.870351902516491,2.7624353704410676,3.2369765378887245,6.772734923388696,9.530223975982068,21.405538555024723
2014-03-06,3.113363797684782,1.200591669652063,8.886179772522981,9.908875466954624,21.224790856781585,2.581292067461326,3.3264422110878726,6.364430843521242,8.814340864622176,20.268608001281933
2014-03-07,2.432315466941236,1.3903884145213476,8.644939840554144,10.330529742144185,0.0,2.4907204159714547,2.476518315695963,5.003417243963063,7.143946938115764,14.58395523256797
2014-03-08,1.0215724961153192,1.1373260880289684,6.473780452834611,0.0,0.0,0.7698590376639041,1.8949914399014982,3.2340995645374293,2.1327651585965244,8.89930246385401
2014-03-09,1.1188651147929685,1.5169195777675373,8.16245997661647,0.0,0.0,0.6340015604290975,2.2081212960985175,3.778505004360701,4.519042196462829,13.06804782757758
2014-03-10,2.821485941651834,1.9597786491292009,14.193458275837394,10.330529742144185,11.515578018041072,2.12843381001197,3.1027780280900017,6.364430843521242,8.337085457048916,26.711214472491086
2014-03-11,2.5296080856188854,1.263857251275158,11.781058956149025,12.860455393281534,13.096147549929062,1.9472905070322282,3.550106394085744,7.044937643300332,10.24610708734196,19.510654298786736
2014-03-12,2.6755470136353594,1.5169195777675373,8.886179772522981,0.0,15.354104024054765,2.037862158522099,3.2369765378887245,6.636633563432878,8.575713160835546,20.64758485252953
2014-03-13,2.3350228482635864,1.4536539961444424,7.197500248741122,0.0,0.0,2.173719635756906,2.9685795182912793,5.9561267636537885,7.859830049475655,19.13167744753914
2014-03-14,1.9944986828918136,1.4536539961444424,8.886179772522981,11.595492567712858,0.0,2.3095771129917124,2.2081212960985175,5.139518603918881,7.143946938115764,14.58395523256797
2014-03-15,1.1675114241317932,0.6944670166673049,5.026340861021589,12.860455393281534,0.0,0.4075724317044198,1.5818615837044785,3.6424036444048835,2.6100205661697853,12.310094125082385
2014-03-16,1.556681898842391,0.2516079453056414,3.820141201177405,0.0,13.321943197341632,0.5434299089392265,2.3870526424968146,3.5063022844490654,4.519042196462829,14.204978381320371
2014-03-17,2.091791301569463,0.5046702717980206,7.921220044647633,0.0,18.289447440418172,2.083147984267035,2.8791138450921308,5.547822683786335,12.155128717635003,25.195307067500696
2014-03-18,2.3350228482635864,1.3271228328982527,7.921220044647633,11.1738382925233,0.0,2.2190054615018413,3.0133123548908536,6.636633563432878,15.49591657064783,22.921445960015113
2014-03-19,2.3836691576024114,0.6312014350442101,6.715020384803448,0.0,13.547738844754203,2.2642912872467766,3.4606407208865955,8.133748522946876,14.302778051714677,22.921445960015113
2014-03-20,2.5296080856188854,1.1373260880289684,7.197500248741122,11.38466543011808,0.0,1.9020046812872926,3.4606407208865955,8.133748522946876,11.439245606275112,24.8163302162531
2014-03-21,2.091791301569463,0.6944670166673049,5.508820724959263,12.438801118091977,0.0,2.2642912872467766,2.6107168254946855,5.411721323830517,7.382574641902394,18.752700596291543
2014-03-22,0.7783409494211955,1.0740605064058737,4.785100929052753,0.0,0.0,0.4528582574493554,1.9397242765010725,4.050707724272337,4.280414492676198,13.06804782757758
2014-03-23,1.6539745175200404,0.8209981799134946,5.267580792990427,0.0,0.0,0.27171495446961325,2.65544966209426,4.050707724272337,4.757669900249459,23.679399662510306
2014-03-24,1.410742970825917,0.947529343159684,5.508820724959263,14.757899631634547,0.0,1.9020046812872926,3.1922437012891502,6.228329483565424,8.814340864622176,23.679399662510306
2014-03-25,2.091791301569463,1.1373260880289684,6.956260316772285,14.757899631634547,17.160469203355323,1.9925763327771635,3.0580451914904274,7.453241723167785,10.24610708734196,21.78451540627232
2014-03-26,2.3836691576024114,1.643450741013727,8.644939840554144,0.0,18.741038735243315,2.083147984267035,3.684304903884466,5.82002540369797,10.961990198701852,22.542469108767516
2014-03-27,3.113363797684782,1.3903884145213476,7.679980112678796,0.0,0.0,2.083147984267035,3.550106394085744,6.364430843521242,9.768851679768698,22.921445960015113
2014-03-28,2.0431449922306384,1.0740605064058737,5.508820724959263,0.0,0.0,1.7208613783075504,2.65544966209426,5.139518603918881,7.382574641902394,21.026561703777126
2014-03-29,0.8269872587600202,0.5046702717980206,4.302621065115079,0.0,0.0,0.3622866059594843,1.8055257667023497,3.778505004360701,2.8486482699564157,13.06804782757758
2014-03-30,1.75126713619769,0.8209981799134946,4.302621065115079,0.0,0.0,0.5434299089392265,2.297586969297666,3.778505004360701,5.950808419182612,16.857816340053557
2014-03-31,2.432315466941236,1.0740605064058737,6.715020384803448,0.0,11.967169312866211,2.037862158522099,3.1922437012891502,6.364430843521242,10.72336249491522,24.437353365005503
2014-04-01,2.8701322509906584,0.6944670166673049,6.715020384803448,0.0,11.741373665453642,2.12843381001197,3.147510864689576,7.181039003256149,9.768851679768698,20.268608001281933
2014-04-02,2.772839632313009,1.1373260880289684,7.679980112678796,0.0,11.741373665453642,2.6718637189511965,3.2369765378887245,6.50053220347706,10.00747938355533,18.752700596291543
2014-04-03,3.113363797684782,1.0740605064058737,8.16245997661647,11.38466543011808,0.0,2.2190054615018413,2.9685795182912793,6.50053220347706,10.00747938355533,19.889631150034333
2014-04-04,2.432315466941236,0.6944670166673049,7.921220044647633,0.0,12.192964960278784,2.3095771129917124,2.8343810084925565,5.275619963874699,7.143946938115764,15.720885786310763
2014-04-05,0.9242798774376696,0.8842637615365893,4.785100929052753,0.0,0.0,0.6340015604290975,1.8055257667023497,3.6424036444048835,2.371392862383155,11.552140422587192
2014-04-06,1.1675114241317932,0.6944670166673049,4.785100929052753,0.0,0.0,0.4075724317044198,2.3870526424968146,3.6424036444048835,4.757669900249459,15.341908935063165
2014-04-07,2.967424869668308,1.200591669652063,7.679980112678796,0.0,11.967169312866211,2.2642912872467766,3.2369765378887245,6.908836283344514,9.530223975982068,21.78451540627232
2014-04-08,3.016071179007133,1.200591669652063,9.851139500398329,16.44451673239278,13.773534492166773,2.581292067461326,3.281709374488299,5.547822683786335,9.291596272195438,16.478839488805956
2014-04-09,2.626900704296535,1.0107949247827788,6.715020384803448,0.0,13.773534492166773,2.53600624171639,3.1027780280900017,5.82002540369797,8.337085457048916,21.78451540627232
2014-04-10,3.891704747105978,1.3271228328982527,7.197500248741122,12.649628255686755,19.192630030068457,2.581292067461326,3.1922437012891502,5.683924043742152,8.575713160835546,25.574283918748293
2014-04-11,3.891704747105978,1.4536539961444424,5.750060656928101,0.0,13.321943197341632,2.7171495446961322,2.7449153352934084,4.050707724272337,7.621202345689025,17.994746893796346
2014-04-12,1.8485597548753392,1.3271228328982527,4.785100929052753,11.595492567712858,0.0,1.0415739921335174,1.9844571131006468,2.8257954846699755,2.1327651585965244,10.794186720091997
2014-04-13,2.3350228482635864,0.8842637615365893,5.026340861021589,0.0,0.0,0.4528582574493554,2.2528541326980918,2.9618968446257936,4.757669900249459,17.994746893796346
2014-04-14,3.016071179007133,1.1373260880289684,7.679980112678796,0.0,17.612060498180462,2.445434590226519,3.371175047687447,5.547822683786335,8.575713160835546,22.542469108767516
2014-04-15,2.626900704296535,1.263857251275158,6.956260316772285,10.330529742144185,18.289447440418172,2.581292067461326,3.1027780280900017,5.139518603918881,10.961990198701852,21.405538555024723
2014-04-16,1.75126713619769,1.1373260880289684,6.232540520865774,0.0,17.160469203355323,2.4907204159714547,2.8791138450921308,5.9561267636537885,9.052968568408808,19.510654298786736
2014-04-17,2.5296080856188854,0.947529343159684,6.232540520865774,0.0,13.999330139579342,2.4907204159714547,3.0133123548908536,4.731214524051427,8.098457753262286,17.236793191301153
2014-04-18,1.1675114241317932,0.6312014350442101,4.061381133146242,0.0,0.0,1.3585747723480661,2.2081212960985175,3.2340995645374293,4.519042196462829,16.09986263755836
2014-04-19,0.4864630933882472,0.4414046901749258,4.061381133146242,0.0,0.0,0.31700078021454875,1.7160600935032013,3.0979982045816117,3.087275973743046,8.141348761358815
2014-04-20,0.9729261867764945,0.5046702717980206,4.061381133146242,0.0,0.0,0.31700078021454875,1.9397242765010725,2.145288684890886,3.564531381316307,13.826001530072775
2014-04-21,2.091791301569463,0.8209981799134946,6.473780452834611,0.0,16.708877908530184,2.083147984267035,3.1922437012891502,5.275619963874699,8.337085457048916,22.542469108767516
2014-04-22,2.6755470136353594,1.0740605064058737,8.886179772522981,0.0,13.096147549929062,2.12843381001197,3.4606407208865955,5.683924043742152,10.24610708734196,19.510654298786736
2014-04-23,2.091791301569463,1.3271228328982527,6.232540520865774,21.08271375947793,0.0,2.037862158522099,3.1922437012891502,5.683924043742152,9.768851679768698,19.510654298786736
2014-04-24,2.1890839202471124,0.8209981799134946,8.644939840554144,10.119702604549405,0.0,2.173719635756906,3.371175047687447,5.275619963874699,8.337085457048916,21.026561703777126
2014-04-25,1.556681898842391,0.3148735269287362,6.232540520865774,0.0,0.0,1.8114330297974215,2.8791138450921308,5.003417243963063,7.621202345689025,16.857816340053557
2014-04-26,0.7296946400823708,1.0107949247827788,4.061381133146242,16.65534386998756,0.0,0.3622866059594843,1.850258603301924,3.0979982045816117,2.6100205661697853,9.278279315101608
2014-04-27,1.3620966614870922,0.7577325982903997,5.750060656928101,0.0,0.0,0.4981440831942909,2.789648171892982,3.2340995645374293,5.234925307822721,25.574283918748293
2014-04-28,1.9944986828918136,1.3271228328982527,7.438740180709959,0.0,12.192964960278784,1.9472905070322282,3.7737705770836145,6.364430843521242,8.814340864622176,24.058376513757906
2014-04-29,4.23222891247775,1.200591669652063,8.886179772522981,0.0,11.741373665453642,1.9925763327771635,3.550106394085744,5.275619963874699,10.00747938355533,22.921445960015113
2014-04-30,3.5998268910730293,0.4414046901749258,5.991300588896937,12.227973980497197,14.450921434404483,1.9925763327771635,3.952701923481911,5.82002540369797,9.530223975982068,24.8163302162531
2014-05-01,2.140437610908288,1.263857251275158,7.197500248741122,11.38466543011808,0.0,1.9925763327771635,3.907969086882337,6.364430843521242,9.291596272195438,24.8163302162531
2014-05-02,1.7026208268588652,0.8209981799134946,4.543860997083916,0.0,13.547738844754203,1.766147204052486,3.0580451914904274,5.275619963874699,8.098457753262286,14.58395523256797
2014-05-03,1.216157733470618,0.3781391085518309,4.543860997083916,0.0,0.0,0.31700078021454875,1.850258603301924,3.5063022844490654,3.3259036775296766,20.64758485252953
2014-05-04,0.8269872587600202,0.5046702717980206,4.785100929052753,0.0,0.0,0.4075724317044198,2.476518315695963,2.689694124714158,5.712180715395982,16.857816340053557
2014-05-05,2.237730229585937,1.0740605064058737,7.438740180709959,10.119702604549405,17.837856145593033,1.7208613783075504,3.281709374488299,5.82002540369797,10.24610708734196,20.268608001281933
2014-05-06,2.140437610908288,0.6312014350442101,7.438740180709959,0.0,11.967169312866211,1.8114330297974215,3.5053735574861697,6.50053220347706,10.48473479112859,23.679399662510306
2014-05-07,1.7999134455365149,2.0230442307522956,6.715020384803448,0.0,16.257286613705045,1.766147204052486,3.7290377404840402,5.683924043742152,9.291596272195438,22.921445960015113
2014-05-08,1.9944986828918136,0.947529343159684,6.232540520865774,15.601208182013664,0.0,1.7208613783075504,3.371175047687447,5.9561267636537885,9.530223975982068,22.16349225751992
2014-05-09,1.75126713619769,0.8842637615365893,6.232540520865774,0.0,14.225125786991914,1.4038605980930017,3.0133123548908536,4.5951131640956095,6.905319234329133,17.994746893796346
2014-05-10,0.6810483307435461,0.4414046901749258,5.267580792990427,0.0,0.0,0.31700078021454875,1.6265944203040528,3.2340995645374293,3.087275973743046,11.93111727383479
2014-05-11,1.1188651147929685,0.1883423636825466,3.096421405270894,11.595492567712858,0.0,0.04528582574493554,2.2081212960985175,2.55359276475834,4.99629760403609,17.61577004254875
2014-05-12,1.945852373552989,0.6944670166673049,5.750060656928101,14.757899631634547,0.0,1.8114330297974215,3.147510864689576,5.547822683786335,8.575713160835546,21.405538555024723
2014-05-13,2.480961776280061,0.8842637615365893,5.267580792990427,0.0,11.063986723215931,2.4001487644815835,3.371175047687447,5.547822683786335,10.24610708734196,21.405538555024723
2014-05-14,1.897206064214164,1.7699819042599163,6.715020384803448,9.908875466954624,0.0,1.5850039010727437,3.1922437012891502,5.9561267636537885,9.768851679768698,18.373723745043943
2014-05-15,1.945852373552989,2.0863098123753905,8.403699908585306,0.0,0.0,1.766147204052486,2.9685795182912793,5.139518603918881,9.768851679768698,22.16349225751992
2014-05-16,1.4593892801647417,1.5169195777675373,9.368659636460654,0.0,13.321943197341632,1.268003120858195,2.7449153352934084,3.0979982045816117,5.473553011609351,14.58395523256797
2014-05-17,0.5837557120658966,1.0107949247827788,4.785100929052753,0.0,0.0,0.31700078021454875,1.4923959105053302,2.281390044846704,3.087275973743046,12.310094125082385
2014-05-18,0.7783409494211955,1.1373260880289684,5.750060656928101,0.0,0.0,0.18114330297974215,2.1633884594989437,2.8257954846699755,4.757669900249459,11.173163571339595
2014-05-19,2.0431449922306384,0.8842637615365893,6.956260316772285,0.0,0.0,1.4038605980930017,2.8343810084925565,5.003417243963063,8.337085457048916,15.341908935063165
2014-05-20,1.5080355895035664,1.200591669652063,10.092379432367164,0.0,0.0,1.766147204052486,3.147510864689576,5.82002540369797,10.24610708734196,17.994746893796346
2014-05-21,1.945852373552989,0.7577325982903997,7.197500248741122,18.527233303783632,0.0,1.4038605980930017,2.8791138450921308,4.867315884007245,8.337085457048916,15.341908935063165
2014-05-22,1.5080355895035664,1.0740605064058737,5.991300588896937,0.0,0.0,1.4944322495828728,2.8343810084925565,5.275619963874699,7.382574641902394,15.720885786310763
2014-05-23,1.5080355895035664,0.6944670166673049,5.750060656928101,0.0,0.0,1.5397180753278081,1.850258603301924,4.322910444183973,4.99629760403609,11.173163571339595
2014-05-24,0.5837557120658966,0.7577325982903997,4.543860997083916,0.0,0.0,0.4075724317044198,1.1792660543083107,2.55359276475834,2.6100205661697853,3.593626546387648
2014-05-25,0.6810483307435461,0.947529343159684,4.785100929052753,0.0,0.0,0.0,1.5371287471049044,2.009187324935068,3.087275973743046,6.246464505120829
2014-05-26,1.070218805454144,0.8209981799134946,3.337661337239731,14.055142506318616,0.0,0.18114330297974215,1.8949914399014982,3.2340995645374293,5.712180715395982,14.204978381320371
2014-05-27,1.945852373552989,0.8209981799134946,11.29857909221135,0.0,17.837856145593033,2.037862158522099,2.3870526424968146,5.003417243963063,7.382574641902394,21.026561703777126
2014-05-28,1.9944986828918136,0.8842637615365893,6.232540520865774,0.0,0.0,2.2190054615018413,2.7449153352934084,5.547822683786335,6.666691530542503,15.341908935063165
2014-05-29,1.945852373552989,0.5046702717980206,6.232540520865774,12.99035898311266,0.0,2.3095771129917124,2.7449153352934084,4.867315884007245,5.950808419182612,13.06804782757758
2014-05-30,1.3134503521482674,0.6312014350442101,5.267580792990427,0.0,16.257286613705045,1.856718855542357,2.2528541326980918,4.050707724272337,5.234925307822721,14.204978381320371
2014-05-31,0.1945852373552988,0.4414046901749258,4.543860997083916,0.0,0.0,0.5434299089392265,1.4029302373061818,2.4174914048025222,2.6100205661697853,8.141348761358815
2014-06-01,1.1675114241317932,0.6944670166673049,4.543860997083916,0.0,0.0,0.31700078021454875,1.7607929301027754,3.3702009244932474,3.087275973743046,6.246464505120829
2014-06-02,1.556681898842391,0.6944670166673049,5.991300588896937,0.0,0.0,1.9020046812872926,2.521251152295537,5.275619963874699,6.1894361229692425,12.310094125082385
2014-06-03,1.410742970825917,0.7577325982903997,6.715020384803448,0.0,13.999330139579342,1.856718855542357,2.476518315695963,5.9561267636537885,8.337085457048916,13.447024678825176
2014-06-04,1.6053282081812157,1.200591669652063,6.232540520865774,0.0,0.0,1.4944322495828728,2.521251152295537,5.82002540369797,7.143946938115764,10.794186720091997
2014-06-05,1.0215724961153192,1.1373260880289684,6.956260316772285,0.0,0.0,1.8114330297974215,2.5659839888951113,7.044937643300332,8.098457753262286,13.06804782757758
2014-06-06,1.1675114241317932,1.263857251275158,8.403699908585306,0.0,0.0,2.037862158522099,2.2081212960985175,5.411721323830517,5.473553011609351,10.794186720091997
2014-06-07,0.5837557120658966,1.1373260880289684,4.302621065115079,0.0,0.0,0.5887157346841619,1.4923959105053302,3.778505004360701,1.8941374548098941,8.520325612606413
2014-06-08,0.6810483307435461,0.6312014350442101,5.026340861021589,0.0,0.0,0.2264291287246777,1.8949914399014982,2.689694124714158,3.087275973743046,10.794186720091997
2014-06-09,1.1675114241317932,1.263857251275158,9.127419704491816,0.0,14.902512729229622,2.037862158522099,2.789648171892982,5.683924043742152,5.950808419182612,13.826001530072775
2014-06-10,1.3134503521482674,0.8842637615365893,8.644939840554144,11.925575459906703,14.902512729229622,1.9020046812872926,2.3870526424968146,5.547822683786335,6.4280638267558725,12.310094125082385
2014-06-11,0.9242798774376696,0.6944670166673049,8.16245997661647,0.0,0.0,1.8114330297974215,1.671327256903627,5.411721323830517,5.712180715395982,13.06804782757758
2014-06-12,0.875633568098845,0.6944670166673049,6.232540520865774,0.0,0.0,1.7208613783075504,2.073922786299795,5.411721323830517,5.712180715395982,10.4152098688444
2014-06-13,0.8269872587600202,1.0740605064058737,5.508820724959263,0.0,0.0,1.4491464238379372,2.1633884594989437,5.003417243963063,3.8031590851029375,7.383395058863621
